index,condition,method,culture,model,prompt_language,metric_name,demo,_metric_value,std_value,table
28,global_gpt-4.1-mini_culture_us_lang_japanese,global,us,gpt-4.1-mini,japanese,same_ratio,race/ethnicity,1.9055505941532405,0.020523211143828424,homophily
29,global_gpt-4.1-mini_culture_us_lang_japanese,global,us,gpt-4.1-mini,japanese,same_ratio,religion,1.7937526681167668,0.018709214300864477,homophily
30,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,cross_ratio,age,0.6030823615176927,0.10890539997050766,homophily
31,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,cross_ratio,gender,0.5702953075934031,0.01003966006501657,homophily
32,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,cross_ratio,political affiliation,0.0962324032176973,0.1360931697702238,homophily
33,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,cross_ratio,race/ethnicity,0.43863485157692506,0.3043340055677564,homophily
34,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,cross_ratio,religion,0.763435022025994,0.11392015099402653,homophily
35,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,same_ratio,age,1.8321530629039402,0.443962278210709,homophily
36,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,same_ratio,gender,1.4461492979396282,0.01042387334537477,homophily
37,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,same_ratio,political affiliation,1.9383543766924407,0.14130139423730415,homophily
38,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,same_ratio,race/ethnicity,1.6242767598842816,0.3384404027434534,homophily
39,global_gpt-4.1-mini_culture_us_lang_spanish,global,us,gpt-4.1-mini,spanish,same_ratio,religion,1.4600506422619488,0.22154183210136452,homophily
40,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,cross_ratio,age,1.0141446154790799,0.2907632772113981,homophily
41,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,cross_ratio,gender,1.0101899840375017,0.010938930903516874,homophily
42,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,cross_ratio,political affiliation,1.0674289264714796,0.03281679271055039,homophily
43,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.7655267835871498,0.11111918648037537,homophily
44,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,cross_ratio,religion,1.0399042100249263,0.19490497603912563,homophily
45,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,same_ratio,age,0.9039574413925515,0.26506044531573103,homophily
46,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,same_ratio,gender,0.989420049851246,0.011357558874865965,homophily
47,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,same_ratio,political affiliation,0.9299905988049861,0.03407267662459833,homophily
48,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.2607503872177386,0.12357219875834863,homophily
49,global_gpt-4.1-nano_culture_us_lang_english,global,us,gpt-4.1-nano,english,same_ratio,religion,0.9223978223313329,0.37903395580685756,homophily
50,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,cross_ratio,age,0.9740671741934184,0.2269268563805877,homophily
51,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,cross_ratio,gender,1.059897856772857,0.14161937726998441,homophily
52,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,cross_ratio,political affiliation,0.9260473322973324,0.04767384977405426,homophily
53,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,cross_ratio,race/ethnicity,0.7194033356824054,0.7732163651452617,homophily
54,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,cross_ratio,religion,1.1058358617073079,0.006489162130228071,homophily
55,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,same_ratio,age,1.0353969245721824,0.6524581211042176,homophily
56,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,same_ratio,gender,0.9378098791576328,0.14703908721542464,homophily
57,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,same_ratio,political affiliation,1.0767828030723203,0.04949830658737081,homophily
58,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,same_ratio,race/ethnicity,1.312042842215256,0.8598699233080926,homophily
59,global_gpt-4.1-nano_culture_us_lang_hindi,global,us,gpt-4.1-nano,hindi,same_ratio,religion,0.7941797785547785,0.012619548469602523,homophily
60,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,cross_ratio,age,0.8399175548601453,0.070741909749551,homophily
61,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,cross_ratio,gender,0.7441062516417126,0.284412203491437,homophily
62,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,cross_ratio,political affiliation,1.015604478592067,0.09954427122200303,homophily
63,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,cross_ratio,race/ethnicity,1.1479160176174854,0.3661641764019987,homophily
64,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,cross_ratio,religion,1.0446771496004854,0.20840488779941155,homophily
65,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,same_ratio,age,1.1394839674067576,0.28851712189234435,homophily
66,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,same_ratio,gender,1.2656866871473733,0.295296530746517,homophily
67,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,same_ratio,political affiliation,0.9837983450225458,0.10335378576128094,homophily
68,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,same_ratio,race/ethnicity,0.8355071873046928,0.4071998168608437,homophily
69,global_gpt-4.1-nano_culture_us_lang_japanese,global,us,gpt-4.1-nano,japanese,same_ratio,religion,0.9131158316663635,0.4052873899752978,homophily
70,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,cross_ratio,age,0.9712323620841969,0.13132270029564652,homophily
71,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,cross_ratio,gender,0.9802573750107195,0.06221141954579999,homophily
72,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,cross_ratio,political affiliation,1.0029090022296545,0.030177181122962658,homophily
73,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,cross_ratio,race/ethnicity,0.7419045396800705,0.23176075102435342,homophily
74,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,cross_ratio,religion,0.9887976402594556,0.0017904878787420224,homophily
75,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,same_ratio,age,1.0538133986139364,0.06670090343054842,homophily
76,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,same_ratio,gender,1.0204981663782213,0.06459222262325989,homophily
77,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,same_ratio,political affiliation,0.9969796715618896,0.03133204828740216,homophily
78,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,same_ratio,race/ethnicity,1.2870199515626801,0.2577339386391516,homophily
79,global_gpt-4.1-nano_culture_us_lang_spanish,global,us,gpt-4.1-nano,spanish,same_ratio,religion,1.0217853582454333,0.0034819824372649194,homophily
80,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,cross_ratio,age,0.4531684193778326,0.008592077516041468,homophily
81,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,cross_ratio,gender,0.5907189059055575,0.018843669660492512,homophily
82,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,cross_ratio,political affiliation,0.10171024770855085,0.10112769384464329,homophily
83,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,cross_ratio,race/ethnicity,0.44257953628678665,0.006076718278112288,homophily
84,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,cross_ratio,religion,0.7544810735932673,0.04570308079502398,homophily
85,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,same_ratio,age,2.288942275297642,0.03142770106034071,homophily
86,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,same_ratio,gender,1.4249440976953947,0.019564808432857593,homophily
87,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,same_ratio,political affiliation,1.9326668975538508,0.10499780525633534,homophily
88,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,same_ratio,race/ethnicity,1.6198899984396942,0.006757729809280306,homophily
89,global_gpt-4.1_culture_us_lang_english,global,us,gpt-4.1,english,same_ratio,religion,1.4774634890938625,0.08887930856532313,homophily
90,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,cross_ratio,age,0.4791612730457744,0.09916554634045972,homophily
91,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,cross_ratio,gender,0.4568764568764569,0.057208619728865075,homophily
92,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,cross_ratio,political affiliation,0.23498203185703181,0.037858645408807734,homophily
93,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,cross_ratio,race/ethnicity,0.2975452196382429,0.02685909478925642,homophily
94,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,cross_ratio,religion,0.4262744877701614,0.3108308660379342,homophily
95,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,same_ratio,age,2.223445798188066,0.34817811255238834,homophily
96,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,same_ratio,gender,1.5639086371199515,0.05939796790484481,homophily
97,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,same_ratio,political affiliation,1.7942948620985226,0.03930747876055899,homophily
98,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,same_ratio,race/ethnicity,1.78117816091954,0.02986916575701839,homophily
99,global_gpt-4.1_culture_us_lang_hindi,global,us,gpt-4.1,hindi,same_ratio,religion,2.1157306235431235,0.6044763716939634,homophily
100,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,cross_ratio,age,0.5504659901071929,0.016242754537973546,homophily
101,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,cross_ratio,gender,0.5565454384549526,0.04961924344747407,homophily
102,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,cross_ratio,political affiliation,0.1094602391223217,0.11142045684313058,homophily
103,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,cross_ratio,race/ethnicity,0.24695613650844211,0.05547736830400787,homophily
104,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,cross_ratio,religion,0.4574731562304214,0.14506860845284503,homophily
105,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,same_ratio,age,2.094449127359601,0.10767427900892729,homophily
106,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,same_ratio,gender,1.4604253683928612,0.05151814960270198,homophily
107,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,same_ratio,political affiliation,1.9246203174503682,0.11568446767073831,homophily
108,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,same_ratio,race/ethnicity,1.8374367102621632,0.06169465957945688,homophily
109,global_gpt-4.1_culture_us_lang_japanese,global,us,gpt-4.1,japanese,same_ratio,religion,2.0550582130038197,0.28211659672680683,homophily
110,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,cross_ratio,age,0.6157552314754537,0.1798616489102627,homophily
111,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,cross_ratio,gender,0.5999007180486948,0.02490872123724763,homophily
112,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,cross_ratio,political affiliation,0.10431188190274485,0.017176523957392525,homophily
113,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,cross_ratio,race/ethnicity,0.5178398821078708,0.04947784231489509,homophily
114,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,cross_ratio,religion,0.6662871680229077,0.05303716601424925,homophily
115,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,same_ratio,age,1.787506593524687,0.3478327238199114,homophily
116,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,same_ratio,gender,1.4154109017264798,0.02586196680872304,homophily
117,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,same_ratio,political affiliation,1.9299656999878323,0.01783386181266672,homophily
118,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,same_ratio,race/ethnicity,1.5361953035179714,0.05502277291915038,homophily
119,global_gpt-4.1_culture_us_lang_spanish,global,us,gpt-4.1,spanish,same_ratio,religion,1.6489751948785278,0.10314198871521084,homophily
120,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,cross_ratio,age,0.6291498688884802,0.10112311286533146,homophily
121,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,cross_ratio,gender,0.9732413967611336,0.017445068614799875,homophily
122,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,cross_ratio,political affiliation,0.0,0.0,homophily
123,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.7553039575683396,0.04861178809870802,homophily
124,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,cross_ratio,religion,0.7554811007741851,0.07659441745336032,homophily
125,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,same_ratio,age,1.6250678241996743,0.20846157593309303,homophily
126,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,same_ratio,gender,1.027782642963482,0.018112683553469348,homophily
127,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
128,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.2721188747731398,0.05405966090287341,homophily
129,iterative_gpt-4.1-mini_n5_culture_us_lang_english,iterative,us,gpt-4.1-mini,english,same_ratio,religion,1.4755187246963564,0.1489540474032897,homophily
130,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,cross_ratio,age,0.7682187176846116,0.0890527040857075,homophily
131,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,cross_ratio,gender,0.9337921641704917,0.0047307077917813955,homophily
132,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,cross_ratio,political affiliation,0.0,0.0,homophily
133,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,cross_ratio,race/ethnicity,0.5880123097904106,0.0357499525551446,homophily
134,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,cross_ratio,religion,0.813676403449872,0.031532020459191894,homophily
135,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,same_ratio,age,1.3119880273075673,0.06698998779258498,homophily
136,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,same_ratio,gender,1.0687415799627507,0.004911749853696514,homophily
137,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,same_ratio,political affiliation,2.038269550748752,0.0,homophily
138,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,same_ratio,race/ethnicity,1.4581587244572158,0.0397564127552902,homophily
139,iterative_gpt-4.1-mini_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-mini,hindi,same_ratio,religion,1.3623456480986862,0.06132068401799563,homophily
140,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,cross_ratio,age,0.7191098063138579,0.07030197337608324,homophily
141,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,cross_ratio,gender,0.9570373679912293,0.001643907772467618,homophily
142,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,cross_ratio,political affiliation,0.0,0.0,homophily
143,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,cross_ratio,race/ethnicity,0.717003530987459,0.05474273246127442,homophily
144,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,cross_ratio,religion,0.8717936341521466,0.033256753687236414,homophily
145,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,same_ratio,age,1.3039840253164052,0.11954352226974008,homophily
146,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,same_ratio,gender,1.0446067926347302,0.001706819384392192,homophily
147,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,same_ratio,political affiliation,2.038269550748752,0.0,homophily
148,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,same_ratio,race/ethnicity,1.3147115905398086,0.0608776938577967,homophily
149,iterative_gpt-4.1-mini_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-mini,japanese,same_ratio,religion,1.2493243989685416,0.06467479262734199,homophily
150,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,cross_ratio,age,0.714611226442881,0.025290801354730913,homophily
151,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,cross_ratio,gender,0.9615384615384615,0.028329598605230287,homophily
152,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,cross_ratio,political affiliation,0.0,0.0,homophily
153,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,cross_ratio,race/ethnicity,0.6242966991747938,0.04895728683196438,homophily
154,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,cross_ratio,religion,0.8073861597352366,0.0929559659166793,homophily
155,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,same_ratio,age,1.441428333887596,0.11806668763576507,homophily
156,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,same_ratio,gender,1.0399334442595674,0.02941375961674496,homophily
157,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,same_ratio,political affiliation,2.038269550748752,0.0,homophily
158,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,same_ratio,race/ethnicity,1.4178079810901,0.05444387932175358,homophily
159,iterative_gpt-4.1-mini_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-mini,spanish,same_ratio,religion,1.374578357630273,0.1807725394870036,homophily
160,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,cross_ratio,age,0.7549582068939711,0.011107644762977816,homophily
161,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,cross_ratio,gender,0.9079943516071856,0.06549267362033984,homophily
162,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,cross_ratio,political affiliation,0.8729927737362533,0.026393302178084586,homophily
163,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8303067735763459,0.056810744385672844,homophily
164,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,cross_ratio,religion,0.9830143454346126,0.031974534563439114,homophily
165,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,same_ratio,age,1.301894333540277,0.022091354752974513,homophily
166,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,same_ratio,gender,1.095526663223155,0.06799904881712505,homophily
167,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,same_ratio,political affiliation,1.1318677357547053,0.027403361995215977,homophily
168,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.1887105707642363,0.06317746573923973,homophily
169,iterative_gpt-4.1-nano_n5_culture_us_lang_english,iterative,us,gpt-4.1-nano,english,same_ratio,religion,1.0330321984216306,0.062181246302457506,homophily
170,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,cross_ratio,age,0.8175320511578816,0.02623000608489285,homophily
171,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,cross_ratio,gender,0.8957044572853397,0.01255840446914416,homophily
172,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,cross_ratio,political affiliation,0.7643416535879771,0.08746219346816124,homophily
173,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,cross_ratio,race/ethnicity,0.7353762791519289,0.013318727448681096,homophily
174,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,cross_ratio,religion,1.020796936688015,0.00498514442550474,homophily
175,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,same_ratio,age,1.0957079729820784,0.05549251407579427,homophily
176,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,same_ratio,gender,1.1082868862794477,0.013039008966299441,homophily
177,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,same_ratio,political affiliation,1.2446768854594048,0.09080933231968838,homophily
